resale_price,registered_year,engine_capacity,transmission_type,kms_driven,max_power,seats,mileage,car_age,body_type_MUV,body_type_Other,body_type_SUV,body_type_Sedan,insurance_2,insurance_Comprehensive,insurance_Not Available,insurance_Third Party,insurance_Third Party insurance,insurance_Zero Dep,owner_type_2,owner_type_3,owner_type_4,owner_type_5,owner_type_6,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol,city_Bangalore,city_Chennai,city_Delhi,city_Gurgaon,city_Hyderabad,city_Jaipur,city_Kolkata,city_Mumbai,city_Other,city_Pune
2490000.0,2015,1995,1,60000.0,100.0,5.0,21.76,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1950000.0,2015,1995,1,30000.0,100.0,5.0,20.68,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1639999.9999999998,2015,2982,1,90000.0,100.0,7.0,12.55,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2460000.0,2015,2993,1,40000.0,100.0,5.0,16.55,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1950000.0,2015,1995,1,30000.0,100.0,5.0,20.68,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
470000.0,2015,1198,0,60000.0,100.0,6.0,18.15,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
28000.0,2015,796,0,30000.0,100.0,5.0,24.7,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
224000.00000000003,2015,796,0,39492.0,100.0,5.0,22.05,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
336000.0,2015,1197,0,42866.0,100.0,5.0,18.9,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
273000.0,2015,998,0,82778.0,100.0,5.0,25.24,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
628000.0,2015,1197,0,14567.0,100.0,5.0,22.38,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
450000.0,2015,1197,0,99536.0,100.0,5.0,21.4,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
601000.0,2015,1199,0,65148.0,100.0,5.0,17.5,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
168000.0,2015,796,0,85119.0,100.0,5.0,22.05,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
284000.0,2015,998,0,24324.0,100.0,5.0,20.51,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
369000.0,2015,1186,0,73769.0,100.0,5.0,24.0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
384000.0,2015,1498,0,66075.0,100.0,5.0,27.3,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
180000.0,2015,796,0,70000.0,100.0,5.0,22.74,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40000.0,2015,998,0,60000.0,100.0,5.0,18.9,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1019999.9999999999,2015,1591,0,50000.0,100.0,5.0,13.0,10,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
130000.0,2015,796,0,20000.0,100.0,5.0,19.7,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
145000.0,2015,998,0,90000.0,100.0,5.0,18.9,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
280000.0,2015,1197,0,20000.0,100.0,5.0,20.36,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
110000.00000000001,2015,1948,0,120000.0,68.0,10.0,12.2,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
350000.0,2015,1396,0,40000.0,100.0,5.0,17.43,10,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
425000.0,2015,999,0,59978.0,100.0,5.0,18.88,10,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
285000.0,2015,796,0,2619.0,100.0,5.0,22.05,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
278000.0,2015,1198,0,73980.0,100.0,5.0,18.0,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
380000.0,2015,1497,0,63950.0,100.0,5.0,17.4,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
390000.0,2015,1499,0,47208.0,100.0,5.0,15.8,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
684000.0,2015,1497,1,51007.0,100.0,5.0,18.0,10,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
289000.0,2015,796,0,22454.0,100.0,5.0,22.05,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1124000.0,2015,2179,0,83508.0,100.0,7.0,15.1,10,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
157000.0,2015,1086,0,49342.0,100.0,5.0,19.81,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
162000.0,2015,998,0,46559.0,100.0,5.0,19.0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
280000.0,2015,1498,0,99103.0,100.0,5.0,25.8,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
671000.0,2015,1461,0,68132.0,100.0,5.0,20.37,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2650000.0,2015,1368,1,10000.0,100.0,5.0,14.1,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
600000.0,2015,1197,0,10000.0,100.0,5.0,18.6,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1600000.0,2015,1353,0,10000.0,100.0,5.0,16.5,10,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
350000.0,2015,1991,1,60000.0,100.0,5.0,18.1,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1700000.0,2015,2393,0,10000.0,100.0,7.0,13.68,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
828999.9999999999,2015,1199,1,10000.0,100.0,5.0,18.3,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
475000.0,2015,1197,0,10000.0,100.0,5.0,18.9,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2600000.0,2015,1368,1,10000.0,100.0,5.0,14.1,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
287000.0,2015,1197,0,50772.0,100.0,5.0,22.38,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
661000.0,2015,1186,0,53084.0,100.0,5.0,26.2,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
509999.99999999994,2015,1497,0,83234.0,100.0,5.0,21.5,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
687000.0,2015,1197,1,61113.0,100.0,5.0,21.4,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
688000.0,2015,1497,0,36936.0,100.0,5.0,17.4,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
434000.0,2015,1497,0,51336.0,100.0,5.0,17.8,10,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
635000.0,2015,1591,0,71128.0,100.0,5.0,15.29,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
352000.0,2015,1198,0,23808.0,100.0,5.0,18.0,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
534000.0,2015,1591,0,93177.0,100.0,5.0,15.29,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
580000.0,2015,1197,0,39725.0,100.0,5.0,21.4,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
328000.0,2015,1197,0,69273.0,100.0,5.0,22.41,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
170000.0,2015,1199,0,30000.0,100.0,5.0,18.6,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
650000.0,2015,1197,0,40000.0,100.0,5.0,17.52,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
480000.0,2015,999,1,10000.0,100.0,5.0,22.0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
750000.0,2015,1373,0,20000.0,100.0,7.0,16.02,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
580000.0,2015,1199,0,10000.0,100.0,5.0,20.09,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
270000.0,2015,814,0,10000.0,100.0,5.0,21.1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
125000.0,2015,1461,0,60000.0,65.0,5.0,19.2,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
509999.99999999994,2015,1197,0,60000.0,100.0,5.0,21.4,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
590000.0,2015,1197,0,44310.0,100.0,5.0,21.4,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
393000.0,2015,1197,0,59870.0,100.0,5.0,18.5,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
498000.00000000006,2015,1198,1,12723.0,100.0,5.0,19.15,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
227999.99999999997,2015,1197,0,39541.0,100.0,5.0,22.41,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
363000.0,2015,1198,0,64685.0,100.0,5.0,18.0,10,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
409999.99999999994,2015,1499,0,56394.0,100.0,5.0,15.8,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1101000.0,2015,1497,0,15456.0,100.0,5.0,16.8,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
383000.0,2015,1197,0,41582.0,100.0,5.0,22.41,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1057000.0,2015,1498,0,13407.0,100.0,5.0,18.6,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
612000.0,2015,999,0,1763.0,100.0,5.0,18.75,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
370000.0,2015,796,0,18060.0,100.0,5.0,24.7,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
382000.0,2015,1197,0,55541.0,100.0,5.0,18.6,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
250000.0,2015,1086,0,30000.0,100.0,5.0,19.81,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
500000.0,2015,1497,0,30000.0,100.0,5.0,17.0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1530000.0,2015,2179,0,90000.0,100.0,7.0,15.4,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1110000.0,2015,1497,0,20000.0,100.0,5.0,16.8,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
300000.0,2015,1197,0,40000.0,100.0,5.0,20.36,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
492000.0,2015,1248,0,150000.0,100.0,5.0,26.59,10,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1200000.0,2015,1956,0,50000.0,100.0,5.0,17.1,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
310000.0,2015,1461,0,150000.0,100.0,5.0,19.01,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
420000.0,2015,1199,0,47739.0,100.0,5.0,18.7,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
701000.0,2015,1462,0,29856.0,100.0,5.0,17.03,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
150000.0,2015,998,0,39232.0,100.0,5.0,19.0,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
484000.0,2015,1086,0,8594.0,100.0,5.0,20.3,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
231999.99999999997,2015,1086,0,15231.0,100.0,5.0,19.81,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
454000.0,2015,1197,0,50316.0,100.0,5.0,21.4,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
368000.0,2015,1197,0,26566.0,100.0,5.0,18.9,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
556000.0,2015,1197,0,44560.0,100.0,5.0,20.7,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
309000.0,2015,1120,0,43308.0,100.0,5.0,24.4,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
312000.0,2015,998,1,66256.0,100.0,5.0,23.1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
487000.0,2015,1396,0,44744.0,100.0,5.0,21.19,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
425000.0,2015,1396,0,53275.0,100.0,5.0,17.43,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
500000.0,2015,1248,0,90000.0,100.0,5.0,26.59,10,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1050000.0,2015,2494,0,150000.0,100.0,7.0,12.99,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
800000.0,2015,1462,0,30000.0,100.0,5.0,21.56,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
500000.0,2015,1197,0,120000.0,100.0,5.0,17.19,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
340000.0,2015,1498,0,30000.0,100.0,5.0,20.34,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
254999.99999999997,2015,999,0,40000.0,100.0,5.0,23.01,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5300000.0,2015,1993,1,10000.0,100.0,5.0,23.0,10,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
600000.0,2015,1368,0,40000.0,100.0,5.0,19.1,10,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
465000.00000000006,2015,1086,0,17446.0,100.0,5.0,20.3,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1857000.0,2015,1956,0,8559.0,100.0,5.0,19.67,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
289000.0,2015,1086,0,51790.0,100.0,5.0,19.81,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
390000.0,2015,796,0,5476.0,100.0,5.0,22.05,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
175000.0,2015,1197,0,60585.0,100.0,5.0,20.36,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
593000.0,2015,999,0,8056.0,100.0,5.0,18.75,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
240000.0,2015,799,0,10289.0,100.0,5.0,22.7,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
359000.0,2015,799,0,6540.0,100.0,5.0,20.71,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
720000.0,2015,1496,0,24020.0,100.0,5.0,17.1,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
229000.0,2015,814,0,22321.0,100.0,5.0,21.1,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
222000.00000000003,2015,799,0,72308.0,100.0,5.0,25.17,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
850000.0,2015,1462,0,30000.0,100.0,7.0,19.34,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
360000.0,2015,1198,0,40000.0,100.0,5.0,17.8,10,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
360000.0,2015,1198,0,40000.0,100.0,5.0,17.8,10,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
300000.0,2015,998,1,80000.0,100.0,5.0,23.1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
290000.0,2015,1197,0,70000.0,100.0,5.0,18.5,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2800000.0,2015,3198,1,40000.0,100.0,7.0,10.91,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
276000.0,2015,796,0,50000.0,100.0,5.0,24.7,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
200000.0,2015,1196,0,50000.0,100.0,5.0,15.6,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
498000.00000000006,2015,998,0,31197.0,100.0,5.0,21.79,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
280000.0,2015,999,1,23996.0,100.0,5.0,24.04,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
400000.0,2015,1199,0,88785.0,100.0,5.0,18.7,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
507000.0,2015,1197,0,49922.0,100.0,5.0,18.6,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1885000.0000000002,2015,1451,1,10197.0,100.0,5.0,18.9,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2219000.0,2015,1956,1,7114.0,100.0,6.0,14.08,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1095000.0,2015,1353,0,67092.0,100.0,5.0,16.8,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
287000.0,2015,1598,0,93097.0,100.0,5.0,15.04,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1261000.0,2015,1462,0,8546.0,100.0,6.0,20.97,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
542000.0,2015,999,0,25042.0,100.0,5.0,17.74,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
335000.0,2015,1047,0,48272.0,100.0,5.0,27.28,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
900000.0,2015,2143,1,40000.0,100.0,5.0,19.27,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1050000.0,2015,1462,0,30000.0,100.0,6.0,19.01,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
810000.0,2015,1497,0,60000.0,100.0,5.0,17.4,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
210000.0,2015,814,0,10000.0,100.0,5.0,21.1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1090000.0,2015,1497,0,20000.0,100.0,8.0,17.3,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
280000.0,2015,1198,0,40000.0,100.0,7.0,20.62,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
500000.0,2015,1197,0,40000.0,100.0,5.0,20.14,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
178000.0,2015,1396,0,60000.0,100.0,5.0,23.03,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
239000.0,2015,999,0,55256.0,100.0,5.0,22.5,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
627000.0,2015,1582,1,57727.0,100.0,5.0,19.5,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
267000.0,2015,1198,0,35402.0,100.0,5.0,19.4,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
563000.0,2015,1396,0,53317.0,100.0,5.0,22.54,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
307000.0,2015,1248,0,91653.0,100.0,5.0,22.9,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
413999.99999999994,2015,1197,0,102621.0,100.0,5.0,17.19,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
343000.0,2015,1197,0,41565.0,100.0,5.0,22.41,10,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
408000.0,2015,1197,0,32152.0,100.0,5.0,22.41,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
339000.0,2015,799,0,30345.0,100.0,5.0,22.25,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
